,A14,A15,A6,A6-2,KS22,KS24,KS25,KS26,E1,E2,E3,E5,F6,F7,F9,F10,M5,M7,M8,M9,BS10,BS8,BSs6,BSs7,N1,N2,N3,N4,CE19,CE20,CE21,CE18,EAN10,EAN11,EAN12,EAN9,KC27,KC28,KC29,KC30,KN4,KN5,KN6,KN2,NA10,NA5,NA6,O5,O6,O7,O8,PA2,PA3,PA4,PA5,CD4,CD5,CD16,CD17,CB1,CB2,CB4,CB5,CG1,CG2,CG4,CG5,FA1,FA2,FA4,FA5,UAGB11,UAGM13,UAGW14,UAGW15,UAHB16,UAHB17,UAHB18,UAHB20,UHL13,UHL14,UH15,UH16,UT19,UT21,UTL22,UTL23,UF11,UF13,UF14,UF15,UQ25,UQ22,UQ23,UQ24,UR1,UR3,UR4,UR28,US16,US17,US20,US29
cg20576140,0.827348538,0.30781060600000004,0.851378284,0.514409015,0.877377249,0.519088194,0.5582593220000001,0.495958453,0.81358906,0.388326145,0.846860466,0.489201657,0.384565615,0.525464612,0.27655345600000003,0.739946494,0.419637776,0.453387899,0.849577912,0.853394139,0.048442252000000005,0.397179806,0.911389455,0.437418275,0.522316053,0.357139703,0.921906062,0.250227291,0.25266666,0.7647870240000001,0.036758753,0.425508115,0.478891903,0.520069181,0.058681254,0.08753876,0.6417143,0.038590174,0.716675292,0.901732379,0.429754843,0.120812567,0.830055093,0.88256312,0.187771033,0.495763488,0.675325748,0.856937843,0.8102842990000001,0.518161739,0.670406882,0.617447919,0.644982101,0.521266391,0.77806879,0.037868152,0.480110158,0.906856439,0.883500608,0.791471603,0.464918934,0.7695267840000001,0.8647127490000001,0.485168067,0.889955575,0.835226493,0.8869904000000001,0.4167844670000001,0.60206102,0.8421132159999999,0.421534191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20582941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90665541,0.946490478,0.299029895,0.362551131,0.353883095,0.082529984,0.951464553,0.466972345,0.845176336,0.452322647,0.47515656700000003,0.894432674,0.039614674,0.19424371399999998,0.136570634,0.284614916,0.9325004579999999,0.483508881,0.792630414,0.45670303700000003,0.853361934,0.49364866700000004,0.9326192640000001,0.875796261,0.9333434979999999,0.396533422,0.47248468299999996,0.4923149120000001,0.92521781,0.806532412,0.047818945,0.032478496
cg20587889,0.931866529,0.416372067,0.469367122,0.514737176,0.94714864,0.884295319,0.391781095,0.303862375,0.5429372029999999,0.503941822,0.958046968,0.11831156,0.480738786,0.522885005,0.386144458,0.405379856,0.496872258,0.493411902,0.49576001,0.601692044,0.072317677,0.124922272,0.444720031,0.880121713,0.491467609,0.057948934,0.936578384,0.898855449,0.461207151,0.525807678,0.455235702,0.937560502,0.889862613,0.479231646,0.854535508,0.087748597,0.449872851,0.02431255,0.040914368,0.029307445,0.064506139,0.466068802,0.477417802,0.430583958,0.020962811,0.384876393,0.454245217,0.919316552,0.944058019,0.893959704,0.446642105,0.907344158,0.057693234,0.943649865,0.916491043,0.929617531,0.509645521,0.459869942,0.749600125,0.940834403,0.948844963,0.959753105,0.176648473,0.453068898,0.534090199,0.505847058,0.7437960790000001,0.920336912,0.036032841,0.479136675,0.932645454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20607506,0.064295388,0.055841203,0.787059803,0.07997339,0.603301169,0.041641552000000005,0.620616133,0.5101144089999999,0.605361638,0.030150253,0.919632773,0.253433529,0.081580615,0.940811769,0.940037423,0.514700714,0.879477622,0.575792171,0.064521852,0.573525046,0.060772265,0.148814435,0.524709594,0.037996847,0.496102613,0.900142828,0.04215356,0.586026909,0.574741852,0.555901699,0.4897489920000001,0.948880251,0.6789154940000001,0.932455249,0.077456886,0.907168964,0.590012184,0.924655938,0.026374847000000003,0.932869272,0.038552416,0.535857225,0.924154943,0.957470988,0.837478321,0.5372264489999999,0.540664413,0.560106025,0.92381127,0.040910603,0.842776665,0.040495522,0.202782484,0.537218148,0.045225346,0.888351165,0.917344348,0.932602367,0.5942745770000001,0.920976361,0.223867296,0.188583844,0.049820624,0.664178167,0.640000606,0.306374695,0.559977543,0.6235477779999999,0.346796685,0.5288983620000001,0.406312333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20643830,0.058324385,0.288527735,0.5429212379999999,0.435499874,0.5405065179999999,0.051585039000000006,0.4140851920000001,0.908807764,0.492568125,0.431686798,0.851713996,0.505173645,0.054946001,0.499440531,0.916423562,0.64572193,0.034134992,0.94471979,0.901975817,0.914393105,0.031325306000000004,0.8364074990000001,0.8847562590000001,0.460980825,0.8747014940000001,0.394966598,0.933257234,0.030759669,0.063642513,0.052235478,0.022658951,0.23706858,0.831760959,0.851756746,0.579206158,0.44877702,0.470909886,0.8571814209999999,0.462021171,0.077900515,0.902877022,0.48281504,0.88648447,0.813689769,0.887773266,0.564976477,0.888483067,0.8832077740000001,0.849539293,0.075335103,0.909132689,0.11999486,0.204760344,0.06549938599999999,0.818768259,0.463622356,0.924500602,0.025856909,0.889461033,0.88841974,0.917930909,0.514186884,0.911625584,0.773289126,0.902813539,0.911831145,0.932728866,0.49212108,0.928017746,0.92565824,0.5065456420000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20655103,0.6805677720000001,0.654426435,0.07103728599999999,0.23460705,0.582168915,0.059980073,0.547966627,0.5110709729999999,0.905205869,0.564900709,0.552979016,0.658630335,0.579571921,0.88286157,0.939326107,0.088370083,0.585999266,0.93353068,0.424080862,0.16571898599999998,0.085918408,0.5449604920000001,0.55016782,0.500048327,0.6070344320000001,0.941591747,0.496769653,0.939266596,0.599973457,0.929225685,0.514452602,0.937767859,0.438198164,0.621693939,0.5530811,0.921681324,0.927836899,0.538121657,0.93309011,0.445455611,0.051585426,0.081148677,0.946343411,0.092156704,0.097262046,0.915164065,0.07744522599999999,0.03984352,0.528635518,0.951613426,0.933072433,0.931009243,0.92660596,0.571171695,0.536191195,0.70404198,0.057284931,0.049048605,0.060712867,0.10501325,0.561219951,0.8772237340000001,0.941910344,0.512794151,0.917149477,0.918305012,0.941485399,0.517514063,0.581076617,0.594480407,0.541919964,0.533940774,0.057727453,0.58468616,0.054592049000000004,0.25959439300000003,0.6362985,0.26558296800000003,0.041815451000000003,0.521913148,0.8015729229999999,0.430148604,0.32411285100000004,0.5704624770000001,0.42273185399999996,0.177553579,0.380569579,0.641666116,0.050531759,0.5314391829999999,0.507191749,0.20439617300000001,0.550198197,0.545702183,0.386872293,0.9079945290000001,0.328351192,0.9211896559999999,0.607965238,0.654067532,0.19961726600000002,0.050274306,0.107795015
cg20668221,0.940883616,0.946774158,0.936259281,0.513619674,0.549895528,0.554648816,0.201480712,0.06443792,0.934332399,0.03700747,0.517384183,0.048366936,0.94382108,0.095064183,0.931720826,0.91131191,0.038144064,0.942905423,0.906266034,0.7093571740000001,0.936751152,0.492377045,0.031753392000000005,0.515046565,0.067301927,0.597739103,0.48700694,0.042786876,0.04808411,0.536242143,0.553545496,0.036399859,0.906030654,0.058094339,0.038588131,0.052964018,0.540075112,0.032134168,0.575895955,0.067086011,0.039644715,0.56339309,0.557067286,0.597930949,0.874301999,0.693392931,0.049516074000000014,0.050144074,0.545471379,0.534726939,0.04041612,0.942807684,0.9339336,0.482936586,0.540503198,0.910901229,0.494109019,0.5147509379999999,0.947418804,0.42378367,0.037248994,0.08369543900000001,0.961348068,0.040910898,0.949389611,0.568879145,0.5960260789999999,0.573855782,0.489415136,0.032085965,0.5117220610000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20669545,0.043342769,0.858147062,0.523499217,0.725394222,0.459412191,0.854964273,0.136078413,0.220931802,0.497451236,0.20203685,0.345095573,0.8583630170000001,0.5366443679999999,0.554225918,0.428348835,0.137649212,0.555346323,0.883148877,0.533544983,0.353844469,0.436620417,0.266570298,0.8249970870000001,0.911142441,0.430606378,0.762834593,0.7727945079999999,0.476401267,0.867891836,0.489280972,0.468481093,0.919428997,0.786001287,0.777359233,0.413719491,0.028345282000000006,0.480140379,0.047378689,0.03546551,0.027207643,0.886917995,0.475170133,0.756553562,0.418165129,0.587276618,0.8685974320000001,0.773792574,0.027521165,0.493591516,0.024905299,0.207305055,0.06381854099999999,0.8418480620000001,0.469648803,0.475525385,0.796475358,0.351481141,0.884978649,0.019894479,0.455446229,0.393236882,0.024264326,0.586153962,0.500931146,0.49950259,0.804883144,0.8052796640000001,0.7810167459999999,0.088469088,0.024864758,0.026239003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20699079,0.030319113,0.033859145,0.031549839,0.34538759,0.8531164000000001,0.047872321,0.8091691209999999,0.602090661,0.528224281,0.88524981,0.565712361,0.929292151,0.928113396,0.444566665,0.532085169,0.089381327,0.472570963,0.952030651,0.057361359,0.040288554,0.547094505,0.434556854,0.886115645,0.498709529,0.5612141270000001,0.03991648,0.487937121,0.47679741,0.037921106,0.46224235,0.02519389,0.473959645,0.024257623,0.024752602,0.022324927,0.531384205,0.029427946,0.405173372,0.415314129,0.478196133,0.841777753,0.871320538,0.862288437,0.354230252,0.606024141,0.090964323,0.522056345,0.878965083,0.458023288,0.543086585,0.623864784,0.488447961,0.894465845,0.445362405,0.82178776,0.038150915,0.891232971,0.518650272,0.468595623,0.506560007,0.489130282,0.922377429,0.482634385,0.6516539179999999,0.87113995,0.877336717,0.865174578,0.895956692,0.5004527879999999,0.931103597,0.8877415000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20720208,0.486523724,0.926902105,0.515494783,0.548687706,0.560061252,0.032058336,0.8966854870000001,0.032804788,0.462652931,0.050729242,0.033984747,0.07847480400000001,0.631780231,0.887516489,0.086407206,0.113194924,0.569814023,0.056005069000000005,0.639229782,0.041893083,0.910468051,0.881701423,0.907141056,0.907697663,0.857266255,0.117154538,0.069659165,0.915169322,0.904916066,0.5028956139999999,0.231991331,0.053228723,0.826594715,0.914006351,0.13365260199999998,0.546863986,0.546309633,0.070552872,0.907537571,0.913784678,0.931272614,0.931730605,0.927335768,0.939261569,0.924378704,0.037297407000000005,0.366210671,0.913173698,0.526788664,0.043964263,0.587518126,0.899547257,0.903761419,0.56578071,0.058960839,0.610368951,0.06412185299999999,0.923222255,0.5496059010000001,0.657808895,0.9061684,0.583369201,0.044330921,0.926705987,0.911037269,0.55118211,0.579485909,0.570188508,0.926288294,0.574706907,0.884369376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20721936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221338913,0.076757032,0.044842136,0.534958064,0.9579529840000001,0.585151269,0.8683427890000001,0.346834245,0.505450214,0.500483056,0.806796223,0.662468659,0.9289588240000001,0.8319408420000001,0.448704609,0.52707327,0.791848062,0.118077407,0.502494746,0.6763332590000001,0.62386039,0.503329394,0.9098265,0.47925375,0.9110771809999999,0.533670961,0.49015390600000003,0.477802987,0.452938134,0.48050363700000004,0.465310531,0.798986056
cg20739827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038768297,0.921526382,0.033872862999999996,0.049216572,0.66880284,0.056660317,0.51796715,0.8083445290000001,0.850935049,0.738717025,0.783718281,0.676926432,0.574993248,0.5956346610000001,0.48301982,0.677871989,0.503105001,0.132016717,0.413258525,0.591241673,0.539318871,0.036617117000000005,0.03726539,0.794697028,0.216489255,0.46322991399999996,0.081224931,0.034474112,0.791343166,0.045215833,0.428591538,0.034583255
cg20745537,0.067535625,0.8064977809999999,0.800823775,0.152042419,0.766515153,0.437929627,0.480188516,0.768191405,0.8017946579999999,0.823427452,0.466864991,0.092363004,0.477418886,0.440934813,0.111109659,0.7108880590000001,0.903132651,0.5625832279999999,0.813704749,0.097936249,0.472657081,0.432623384,0.477378133,0.8662022970000001,0.801520789,0.05895865700000001,0.364861849,0.493942988,0.818799127,0.825165426,0.453778665,0.824131636,0.457226993,0.473601022,0.771422374,0.127526761,0.446777963,0.048904395,0.765872495,0.443287012,0.842659376,0.807899631,0.217997346,0.844490273,0.35822240200000005,0.095304486,0.45304526,0.052855018,0.8108495090000001,0.445482288,0.486947908,0.786267123,0.836102399,0.466517867,0.453172804,0.081882968,0.068208669,0.421358035,0.456514996,0.540761268,0.847295075,0.8741660370000001,0.8830458990000001,0.468588244,0.8635688420000001,0.457261345,0.472620028,0.056208188,0.426426149,0.495713915,0.758531869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20751048,0.051649222,0.040581728,0.902434599,0.547170714,0.05566483,0.130658138,0.08274809400000001,0.596771946,0.953345938,0.533026662,0.049013616,0.917877864,0.03542057,0.939089985,0.868559043,0.068758182,0.8782819390000001,0.05114453,0.585864443,0.794130287,0.037689097000000005,0.159030481,0.55503564,0.121794459,0.051827557,0.618167563,0.032464709,0.92725045,0.935799148,0.582530264,0.944481911,0.052598703,0.594440199,0.068499381,0.116323462,0.07933833700000001,0.881180434,0.524566619,0.553397706,0.921445889,0.953304394,0.795351165,0.941561025,0.086234165,0.104539429,0.931683936,0.930788844,0.562903423,0.034519379,0.60025739,0.038550459,0.31195479800000003,0.8785721240000001,0.537138592,0.550639224,0.093394242,0.506192234,0.922366048,0.575745318,0.6067773,0.856396032,0.944499536,0.043825014,0.050834491,0.621583924,0.5477229220000001,0.522550528,0.930325641,0.905440466,0.561673408,0.515493011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20768743,0.062293582,0.570407869,0.384994436,0.561545968,0.762881875,0.05884464,0.794172627,0.411982641,0.81420171,0.811737915,0.7963268370000001,0.405050565,0.5523223629999999,0.8271845870000001,0.507232714,0.831927434,0.03030321,0.031038314,0.852152392,0.64067842,0.417825843,0.757528898,0.439349314,0.7063587379999999,0.774794457,0.459788721,0.025770131,0.026769482,0.767845993,0.8097029790000001,0.030335967,0.044929426,0.466407194,0.483183,0.7777961529999999,0.4609317,0.385734476,0.04888102,0.029345614,0.369768995,0.039769793,0.8076065309999999,0.45656983,0.524658727,0.58897062,0.7514080459999999,0.369043952,0.051921879,0.438568285,0.481520107,0.445740921,0.428538511,0.825393103,0.7783507009999999,0.457966732,0.907248504,0.020316922,0.7408841509999999,0.02735867,0.165113795,0.028630382000000006,0.094895929,0.873832255,0.78546064,0.438697977,0.793773147,0.464839443,0.417296819,0.725373443,0.033517914,0.474690651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20779373,0.5463714820000001,0.40072879,0.031321073,0.05905405,0.14236264699999998,0.021222437,0.018930992,0.37744912,0.466037039,0.874942427,0.028165013,0.482172896,0.761678449,0.037693808,0.29684462,0.900462118,0.927035012,0.875529052,0.092048613,0.6216942329999999,0.046482726,0.09369035,0.7832898340000001,0.426205694,0.443901394,0.8849822690000001,0.719420975,0.954554091,0.427811414,0.40256019,0.910877024,0.8455186259999999,0.755518935,0.438348922,0.405539069,0.434563184,0.360435455,0.019865751,0.366586346,0.372586768,0.022638703,0.874950067,0.429416834,0.8714892129999999,0.88208297,0.123743746,0.027249043,0.437264099,0.8414192220000001,0.022908715,0.364146929,0.8194516959999999,0.328256049,0.34480289299999994,0.4104397420000001,0.390783612,0.306080903,0.4855186520000001,0.4119209170000001,0.921028072,0.408612892,0.937085038,0.4278594020000001,0.912302227,0.335101706,0.860932027,0.418034828,0.538529249,0.7858370029999999,0.815925908,0.447242564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20803211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83430897,0.789820596,0.8305522909999999,0.926970854,0.912340734,0.263334324,0.46561946,0.082231796,0.626913101,0.745742328,0.725237393,0.7701970690000001,0.045737190999999996,0.43384410100000004,0.784349283,0.31304029899999997,0.866318203,0.088346245,0.499723863,0.689078387,0.22240410800000002,0.918771495,0.031123337999999997,0.8062900740000001,0.180277569,0.44712120899999996,0.473445925,0.9309786,0.084306544,0.802868178,0.849484936,0.7053399890000001
cg20813827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253026311,0.565191078,0.714262878,0.462096054,0.5272574729999999,0.8355450329999999,0.341827194,0.663583122,0.854755202,0.485455865,0.402894171,0.755617972,0.917492429,0.867769617,0.24396891199999998,0.615067646,0.533246264,0.5118384539999999,0.26444068,0.536943716,0.450052654,0.72871103,0.327854662,0.106685247,0.882967105,0.41429651100000003,0.4681884770000001,0.80993143,0.593570421,0.930976279,0.125442945,0.7266304459999999
cg20817245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.488051186,0.9089889320000001,0.491415098,0.564735009,0.664934269,0.374211215,0.441724225,0.184411911,0.561548064,0.9121480940000001,0.778473108,0.917641998,0.7433224070000001,0.9217908429999999,0.214661353,0.81850809,0.45533235,0.54344585,0.501729182,0.49914780000000003,0.14336844,0.495299749,0.039566557,0.880615967,0.23398668,0.521289311,0.811511572,0.24068165,0.890207125,0.389303688,0.38744090200000003,0.906431683
cg20833278,0.425120782,0.036883056,0.032395611,0.690093576,0.448845494,0.479415441,0.489613534,0.914582979,0.48929435,0.508962182,0.915434443,0.032282849,0.918484095,0.04617846,0.601698555,0.8984106959999999,0.448557689,0.54763019,0.096060288,0.547281296,0.5381833770000001,0.127574151,0.454917963,0.447144163,0.915340197,0.112898602,0.036878339,0.212446223,0.521296485,0.476778238,0.444892315,0.042785134,0.08594730699999999,0.46772137,0.083808511,0.027556157,0.036226923,0.516134879,0.8997642159999999,0.898205505,0.526241043,0.886526185,0.487405556,0.800932875,0.8758482459999999,0.586120777,0.040351133,0.482947795,0.905111216,0.505364763,0.917484274,0.395271259,0.447951408,0.407309655,0.8975367129999999,0.492264589,0.541550327,0.577531224,0.814017743,0.8156884759999999,0.8606950000000001,0.8868469109999999,0.517776636,0.293487726,0.890758217,0.513296006,0.904025262,0.8880111190000001,0.936631337,0.399000302,0.056418692,0.567346063,0.418814459,0.126183539,0.906905125,0.082494419,0.506780436,0.405719251,0.821279221,0.508918094,0.565509273,0.482421032,0.7884590920000001,0.462065801,0.608920886,0.874069432,0.6298111479999999,0.8746910509999999,0.7006477040000001,0.590805966,0.498119792,0.369955675,0.5164453529999999,0.6208725829999999,0.808225594,0.462943913,0.592916371,0.519583399,0.34486368700000003,0.34784866,0.75440481,0.8217775270000001,0.931651608
cg20885615,0.072029879,0.039769612,0.513275061,0.528530061,0.8971223490000001,0.492633002,0.425893326,0.5311104870000001,0.457226285,0.461493525,0.558532267,0.934648434,0.945240376,0.136516516,0.83361613,0.485003996,0.909938599,0.455650639,0.501082228,0.768810562,0.890714899,0.4543839,0.903403638,0.469696156,0.04644389,0.484109385,0.547284335,0.8154619040000001,0.548646513,0.499637784,0.497592086,0.7728180659999999,0.463984606,0.492638567,0.456888458,0.044288515,0.055871467,0.506633207,0.8828880379999999,0.872253258,0.5774062179999999,0.9003979040000001,0.8911737670000001,0.903951392,0.48481915,0.48865758,0.046387552,0.4843886570000001,0.919426139,0.491802537,0.291342928,0.872189873,0.8870683000000001,0.477303888,0.487310434,0.7180941590000001,0.04658952,0.556248434,0.038206345,0.912687456,0.052499401,0.180664442,0.9006453409999999,0.8806434809999999,0.532163634,0.478686354,0.714969306,0.495167298,0.5027316629999999,0.925802368,0.385925489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20891041,0.574548885,0.623328918,0.075340954,0.562111769,0.919875076,0.924377943,0.862563127,0.052748732,0.530042986,0.630848156,0.928706467,0.668157364,0.547263772,0.605660376,0.590507978,0.604953372,0.905924376,0.904424801,0.7516504620000001,0.616289778,0.158223541,0.917241668,0.59685513,0.077849638,0.921252547,0.916245737,0.055911728,0.047711914,0.047140457,0.936340086,0.064546018,0.040742639,0.05802208,0.045015828,0.584692577,0.063978088,0.5969337229999999,0.937811641,0.905959185,0.042731685,0.629106544,0.049162766,0.93112483,0.943267958,0.0796136,0.91509553,0.056976961,0.037239899,0.938535556,0.923689964,0.616687544,0.554287411,0.487221816,0.058280066,0.04566106,0.8752364109999999,0.6051388910000001,0.60210775,0.71158561,0.06731959,0.938456716,0.921303439,0.699889413,0.932260018,0.58855569,0.902931428,0.918855019,0.635460088,0.404877841,0.065241147,0.546217637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20892657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06314334099999999,0.765844084,0.069985151,0.842643479,0.575991171,0.19607491,0.782882915,0.8506404409999999,0.48750039100000003,0.817893987,0.7644472379999999,0.5320799829999999,0.045748723,0.39587466200000004,0.427546264,0.498022256,0.431570926,0.879561323,0.6838161909999999,0.075323711,0.437457495,0.478643518,0.140885663,0.862622563,0.413764212,0.264620714,0.417678551,0.82045773,0.805849843,0.051196480999999995,0.8806297540000001,0.518666724
cg20901032,0.677460422,0.050254834000000005,0.059543189,0.182349119,0.586814651,0.6035274270000001,0.8569247329999999,0.100039563,0.098865833,0.901958059,0.883862982,0.875737797,0.837863803,0.859975528,0.911799404,0.601979908,0.692126424,0.08899316,0.666922389,0.484318134,0.532068096,0.463513419,0.7617421059999999,0.042660453,0.5260450010000001,0.490500949,0.6412762879999999,0.528661404,0.187460284,0.578178075,0.516120621,0.372424051,0.41528517,0.88420853,0.839597183,0.377766893,0.09240567,0.031353773,0.827670507,0.367109925,0.91284804,0.043643839,0.034653607,0.841349493,0.05349526,0.706844483,0.669230569,0.047610839,0.874866081,0.5960954470000001,0.821762883,0.890557897,0.031010707,0.422553923,0.128507018,0.8429374740000001,0.517725786,0.550071791,0.8873124840000001,0.882770209,0.751251552,0.888379151,0.512288454,0.89249591,0.076403161,0.594379381,0.783887433,0.411969097,0.6403708339999999,0.044708756,0.060184146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20921778,0.051635036,0.061199764,0.579811916,0.46644383,0.907763928,0.036808479,0.47332824,0.524001223,0.588263601,0.542300201,0.510843255,0.572907549,0.025695191000000003,0.22020333,0.8787760059999999,0.895711788,0.54317471,0.512342402,0.545175738,0.8933366859999999,0.031605119,0.557224716,0.914620126,0.083368252,0.501657155,0.564068626,0.025714107000000003,0.93986343,0.511677404,0.511380674,0.928800603,0.7250011670000001,0.046233289,0.525536476,0.456377939,0.35926366,0.458080039,0.901358545,0.8612635479999999,0.8880788940000001,0.481860868,0.698139026,0.052866449,0.567098203,0.565302647,0.104303411,0.029954278,0.571792971,0.027452161,0.479996773,0.8960707729999999,0.543634693,0.438703545,0.875389733,0.423083747,0.410592004,0.922891171,0.028901233,0.095089645,0.47210611,0.910540042,0.498181342,0.373600203,0.0606355,0.914856122,0.044861634,0.356488284,0.515663725,0.86206218,0.530971344,0.521395949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20927964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49182269100000003,0.45189029299999994,0.34966105299999994,0.501623446,0.450174746,0.7064986999999999,0.05043909,0.40097659,0.08039149799999999,0.514050288,0.859000955,0.049959915,0.45389129,0.519268426,0.524262161,0.5971689170000001,0.901039137,0.040534209,0.491640354,0.09247391,0.520570766,0.056793502,0.85186866,0.49420491899999996,0.474932222,0.06899258700000001,0.506139934,0.514130127,0.48368342200000003,0.495568495,0.9102851390000001,0.502120415
cg20934545,0.474218752,0.030724412000000006,0.556930433,0.15897327,0.461557203,0.913642946,0.935832688,0.068983819,0.575951039,0.927712883,0.922203986,0.5070047120000001,0.547352563,0.16766932,0.146789007,0.464511936,0.40807282,0.6964939179999999,0.395130046,0.023646995,0.469368302,0.899793453,0.501536816,0.498518725,0.481755854,0.483175804,0.5325487720000001,0.032954192,0.914289888,0.497752616,0.426457766,0.099355728,0.254503977,0.49465678,0.18273829,0.509324651,0.490663844,0.445874254,0.024477152,0.481229697,0.55057954,0.932509014,0.938260375,0.492661742,0.933812661,0.946733523,0.551395415,0.519789459,0.494841816,0.938140604,0.490223495,0.4946515,0.104088092,0.051418675,0.860056053,0.88108506,0.478484163,0.609667374,0.026448052000000003,0.907851474,0.441934685,0.200521612,0.018145012,0.537843537,0.928031061,0.948598763,0.427785974,0.120689631,0.503314038,0.499187517,0.4916560720000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20963998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.894815241,0.906059068,0.887189427,0.559105706,0.9300421040000001,0.504241724,0.221224088,0.720239229,0.553383532,0.087036877,0.507674716,0.49303873600000003,0.6668531289999999,0.083450545,0.09431214,0.5222682679999999,0.838683746,0.571228983,0.5514917770000001,0.837516488,0.396010184,0.85913044,0.8980770109999999,0.910496181,0.9279384279999999,0.49462431,0.18582869899999999,0.478071304,0.617001933,0.08044712400000001,0.875484355,0.857855728
cg20972294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874838973,0.03834377,0.854180805,0.041452504,0.033963112000000004,0.558104471,0.740011773,0.933689746,0.528087789,0.385947449,0.899182154,0.386548629,0.511100738,0.400660411,0.045591244,0.35973698299999995,0.928266142,0.41353307100000003,0.907718558,0.6236635939999999,0.43582681799999995,0.507752603,0.913988728,0.033131301,0.529501431,0.658740663,0.63635944,0.49597729700000004,0.516141527,0.36515453299999995,0.033257074,0.02574699
cg20976831,0.17925305800000002,0.545276568,0.593350105,0.590887574,0.518066254,0.512844859,0.517411914,0.772079069,0.050678845,0.437697567,0.711385252,0.063694831,0.049293892,0.861851127,0.346081614,0.857553958,0.905646524,0.621066297,0.64938666,0.777351717,0.437468139,0.19408960100000006,0.520870414,0.530652653,0.586145355,0.878785528,0.059145592,0.050986722000000005,0.150309905,0.7931432690000001,0.548058748,0.5299039529999999,0.826569269,0.293903216,0.464901863,0.524071385,0.4990753020000001,0.871799058,0.895897794,0.098134829,0.8023444190000001,0.907502899,0.544668309,0.51682898,0.5131894379999999,0.870757166,0.07811002,0.545586794,0.776434779,0.558512785,0.865265519,0.234485574,0.925253384,0.89531418,0.465813123,0.474971861,0.5217529470000001,0.507034774,0.515075203,0.62188754,0.56430231,0.919068133,0.53361513,0.317374729,0.522175378,0.06427411400000001,0.045521858,0.916016224,0.865665088,0.511929282,0.501062701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg20999785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83111063,0.45713576100000003,0.8664315159999999,0.051031667999999995,0.579175395,0.5780931420000001,0.102012835,0.47872060299999997,0.7842178000000001,0.48972993200000003,0.799493604,0.8338073340000001,0.534500045,0.784284718,0.116087415,0.517174841,0.7858845440000001,0.070254009,0.879557102,0.8391630609999999,0.815064626,0.915608341,0.494304804,0.81153719,0.900703591,0.904513784,0.45228297,0.885333275,0.562154765,0.494804384,0.046487611,0.47051939600000003
