,A14,A15,A6,A6-2,KS22,KS24,KS25,KS26,E1,E2,E3,E5,F6,F7,F9,F10,M5,M7,M8,M9,BS10,BS8,BSs6,BSs7,N1,N2,N3,N4,CE19,CE20,CE21,CE18,EAN10,EAN11,EAN12,EAN9,KC27,KC28,KC29,KC30,KN4,KN5,KN6,KN2,NA10,NA5,NA6,O5,O6,O7,O8,PA2,PA3,PA4,PA5,CD4,CD5,CD16,CD17,CB1,CB2,CB4,CB5,CG1,CG2,CG4,CG5,FA1,FA2,FA4,FA5
cg26198197,0.46446252,0.081503057,0.483746591,0.46954705,0.030348503,0.02348463,0.4432755,0.429201955,0.037501522999999995,0.057030940999999995,0.90862858,0.48938919999999997,0.475923744,0.05667316,0.432926539,0.499916453,0.940598706,0.062110794000000004,0.47705649999999994,0.48369880200000004,0.8704651059999999,0.113472058,0.517201375,0.470471884,0.9044368490000001,0.506236295,0.031095843999999997,0.48704168600000003,0.544783672,0.7746687529999999,0.468662553,0.72911567,0.5127302420000001,0.0285926,0.54253467,0.053061964,0.7986498590000001,0.474869547,0.028743683,0.514136949,0.6954886570000001,0.46449484799999996,0.460783857,0.852332711,0.51739878,0.7346256409999999,0.021935444,0.915658643,0.464419485,0.574555292,0.033356027,0.8500910209999999,0.857685369,0.741425193,0.8960996520000001,0.038576533999999996,0.9052119359999999,0.024726829,0.04630577,0.542274581,0.9191228370000001,0.449936555,0.029554492999999998,0.9033430790000001,0.8729015790000001,0.91489145,0.8828115590000001,0.45862029600000004,0.507095825,0.035609611,0.398798649
cg26207432,0.326460651,0.12280533,0.602453812,0.703450145,0.885752428,0.08258117200000001,0.625018647,0.94150438,0.921486028,0.929650394,0.08891728800000001,0.610870434,0.6218908679999999,0.6374360170000001,0.929817091,0.265466944,0.606158848,0.740702062,0.95205135,0.055790328,0.593609883,0.907583976,0.09618949800000001,0.044987505,0.563696909,0.608363656,0.5547071410000001,0.909361112,0.5263044729999999,0.028745065,0.043742703,0.612065338,0.581614339,0.046666045,0.105622106,0.605308388,0.5861151729999999,0.04609154099999999,0.033223492,0.635283872,0.306976148,0.925491156,0.945604909,0.629683155,0.9207706840000001,0.7056337859999999,0.045465578,0.945450061,0.948763244,0.769628717,0.749445714,0.052150492,0.070303781,0.5704655279999999,0.16224107599999998,0.684250824,0.647881804,0.034991196,0.032964734,0.036647027,0.601119705,0.910375319,0.9338435490000001,0.5725593720000001,0.48397661200000003,0.9220056940000001,0.594187906,0.035995642,0.56913273,0.56865393,0.578062847
cg26216217,0.502845176,0.5674621470000001,0.934663325,0.444471369,0.526872326,0.511149585,0.5697673360000001,0.025567322000000003,0.9129303329999999,0.488597706,0.140765782,0.940875131,0.9597308509999999,0.27667365899999996,0.3405322,0.134567013,0.9447867870000001,0.050080783,0.9466711879999999,0.328804072,0.014730213,0.47099619299999995,0.044925562,0.031646343,0.50564284,0.525163617,0.9033241740000001,0.493953163,0.961252187,0.903331241,0.495976466,0.501149793,0.489961766,0.49760968,0.5143393860000001,0.45697391,0.493179045,0.512137057,0.470907364,0.443786071,0.021974967999999998,0.052789169000000004,0.057253476,0.9499714920000001,0.93592197,0.9592384490000001,0.316507714,0.473618363,0.479839787,0.530804675,0.9204447240000001,0.91820221,0.8267088029999999,0.48795597799999996,0.023938174,0.032624401000000004,0.016218815,0.023295946,0.460650541,0.042646899,0.478962965,0.419012925,0.45051060200000004,0.923644771,0.023718047000000003,0.553014619,0.056166666,0.507037862,0.509157005,0.506193393,0.42015676799999996
cg26236192,0.469715089,0.883203948,0.614027121,0.221704271,0.520257692,0.460198304,0.029165457000000002,0.56696853,0.877482097,0.880829229,0.081391392,0.485099405,0.9363995070000001,0.8968682640000001,0.26698125899999997,0.894461658,0.047975129000000005,0.455830523,0.495835013,0.36635169700000003,0.045711245,0.41463926,0.8180970679999999,0.037878342999999995,0.546572255,0.42369451799999996,0.505738628,0.46357862200000005,0.91525726,0.18020275600000002,0.440826899,0.48110560700000005,0.085287957,0.508740793,0.8199029729999999,0.8145251259999999,0.42903806200000005,0.823167718,0.038158104,0.464717538,0.48389437399999996,0.8806041929999999,0.109669894,0.546723474,0.023193973,0.854568179,0.557860315,0.884404052,0.044234917,0.530785584,0.48279623,0.44824332899999997,0.400143023,0.470244803,0.079666112,0.502208271,0.9036933159999999,0.031990694,0.9044269970000001,0.45702033799999997,0.47643845799999995,0.586191033,0.849650406,0.049237658,0.0348425,0.093040673,0.051690169,0.533022245,0.859947791,0.9074668440000001,0.857188382
cg26276327,0.330742866,0.392102812,0.40260196299999995,0.774606749,0.034367159,0.512563299,0.02916279,0.023990324,0.029065049,0.520287001,0.9398263379999999,0.9127832109999999,0.041437829,0.634359436,0.529918869,0.578370985,0.515467473,0.531303364,0.5520032020000001,0.031815391,0.540912866,0.811591933,0.22932411100000002,0.07403931400000001,0.9495829729999999,0.482637201,0.947448645,0.95983793,0.935770812,0.9114384879999999,0.045545200999999993,0.9459276529999999,0.885739035,0.897740525,0.583972475,0.085713209,0.023211948,0.030569212000000002,0.042050052000000004,0.5427892529999999,0.54653528,0.44293181600000003,0.922190253,0.589133237,0.487336628,0.938629426,0.732571469,0.8427230720000001,0.040548435,0.03966013,0.5331482710000001,0.594922461,0.051320301,0.516503815,0.562955301,0.926685813,0.605260486,0.952664717,0.616204811,0.09615642099999999,0.811146027,0.066049101,0.029898836,0.08686591,0.942861877,0.036482906,0.049584320999999994,0.569541767,0.617029417,0.635286479,0.567079911
cg26276964,0.045544635,0.511894075,0.837444344,0.489151655,0.057862977999999995,0.046671767999999995,0.692745743,0.097538222,0.45668876700000005,0.034941568,0.579592717,0.8750793809999999,0.538916003,0.8514682859999999,0.727078804,0.508686661,0.45088873100000004,0.24665530600000002,0.513286444,0.638575725,0.89169514,0.720538294,0.529628941,0.533522143,0.8261614840000001,0.45958723100000004,0.034833207000000005,0.426184215,0.038660991,0.551823959,0.9029662540000001,0.5729241660000001,0.499709113,0.033787471,0.830681452,0.492119504,0.47331291700000006,0.021229737999999998,0.863103307,0.030300886000000003,0.517518031,0.9018782679999999,0.815150557,0.46027811799999996,0.573135409,0.42405944799999995,0.024336677,0.025091227999999997,0.02967824,0.913965276,0.503899412,0.87359507,0.908622268,0.45909302399999996,0.48654005100000003,0.61910436,0.887751567,0.916738435,0.031667131,0.031344112,0.029080237999999998,0.495882815,0.92535823,0.536846322,0.846814266,0.9207657659999999,0.892264652,0.893526092,0.8744627490000001,0.9212536040000001,0.250239592
cg26327216,0.46689912100000003,0.452190318,0.932256568,0.40450940799999996,0.041916546,0.059008482,0.48947332299999996,0.49918491600000003,0.511240104,0.507327149,0.880652698,0.583373206,0.861409988,0.506929042,0.8762535640000001,0.9088626240000001,0.5086612079999999,0.42231546299999995,0.9302369090000001,0.9249438870000001,0.031910612000000005,0.847266183,0.0771364,0.88267286,0.500344032,0.206119842,0.45164352,0.027653756,0.501428168,0.878284918,0.880570964,0.471818075,0.485771944,0.836792402,0.884986742,0.492348585,0.8633512059999999,0.487115226,0.513860428,0.022250767,0.045114169,0.525484347,0.482160152,0.080747845,0.38990898700000004,0.11001557099999999,0.9495610529999999,0.473097958,0.47561072,0.918701867,0.9231735240000001,0.032967586,0.89466127,0.044666980999999994,0.863889279,0.8329723729999999,0.45523605899999997,0.9034969999999999,0.034085693,0.924422401,0.511777311,0.49342755,0.911010935,0.48161896299999996,0.503262501,0.520116341,0.6136932310000001,0.528296187,0.030476897000000003,0.502756373,0.06422289099999999
cg26343183,0.494298213,0.552112096,0.878177652,0.86577663,0.9201056670000001,0.474763539,0.567056134,0.48454010299999994,0.929109678,0.861168637,0.461914548,0.412451241,0.502139188,0.446781703,0.909005671,0.8772987940000001,0.42238650299999997,0.070727249,0.884753479,0.48818923700000005,0.03973026,0.458752019,0.07870316200000001,0.9192207809999999,0.47562681799999995,0.907444062,0.43010760299999995,0.47004018399999997,0.921068502,0.896081938,0.464478257,0.890767632,0.507736639,0.49531086399999996,0.500764601,0.470003865,0.032791011,0.881319895,0.48003351,0.52430261,0.486614658,0.504716276,0.767762177,0.864968086,0.450159122,0.9224830209999999,0.020746986000000002,0.475509759,0.5011726679999999,0.038246222999999996,0.520363403,0.485788031,0.466433475,0.040607152,0.8392799059999999,0.920519786,0.556152219,0.545375881,0.030126904,0.08943590900000001,0.522535216,0.063189365,0.029593532000000002,0.034742208,0.028062592,0.481953828,0.10881549900000001,0.503640964,0.042576142000000004,0.214253611,0.07629074599999999
cg26359940,0.92340869,0.46132915799999996,0.032185735,0.623427091,0.025719636,0.448464469,0.5271472739999999,0.9054332,0.49572638,0.521247848,0.888874453,0.6274535179999999,0.922033511,0.578204563,0.589252856,0.9532954840000001,0.09007091199999999,0.655969383,0.94685996,0.778097798,0.059218177999999996,0.508782163,0.6050022979999999,0.5008033470000001,0.619879995,0.6235847370000001,0.49935583899999997,0.9542177829999999,0.5626349279999999,0.024467021000000002,0.502277375,0.880384627,0.8899449209999999,0.519094894,0.850535356,0.5085445120000001,0.48899035,0.021212451,0.5064403239999999,0.023725111,0.55753483,0.741664215,0.578711686,0.465015998,0.916070382,0.9384560690000001,0.446298916,0.030321531000000002,0.933986315,0.454241003,0.5165319660000001,0.881873943,0.9043204420000001,0.504327495,0.052833850999999994,0.471018455,0.509468026,0.86059472,0.545627331,0.6945594390000001,0.58640971,0.9373259709999999,0.579623015,0.031009486,0.058074218,0.064660786,0.47315716799999996,0.537294798,0.500917601,0.474516988,0.597893624
cg26390846,0.523709434,0.031018683,0.198619448,0.22970168100000002,0.053212644,0.9312761740000001,0.910461945,0.593790522,0.041074547999999995,0.451904925,0.943246305,0.93701727,0.939020766,0.45043300299999994,0.455635668,0.883549102,0.945235288,0.078853689,0.834995127,0.9484491629999999,0.8758193559999999,0.508528666,0.421984605,0.036603695,0.314669506,0.059154617,0.554844708,0.5241746660000001,0.95108131,0.49635356399999997,0.42272805700000005,0.950962145,0.931088736,0.8969872390000001,0.501947866,0.452261478,0.043435678,0.9378531040000001,0.9261878440000001,0.941112795,0.486390355,0.48269055899999996,0.565924154,0.890086646,0.5028280479999999,0.472457963,0.339677522,0.552193491,0.940084426,0.51895238,0.511484115,0.471019919,0.914176763,0.476156395,0.931835715,0.017866535,0.442902313,0.46315058200000003,0.520311046,0.94509021,0.931379686,0.511852303,0.07354391,0.123057198,0.49403059,0.381086104,0.397313529,0.9051893040000001,0.937975488,0.467206822,0.91912138
cg26394071,0.9387211679999999,0.069375094,0.694201617,0.953279448,0.5887793610000001,0.633665558,0.622844105,0.643132839,0.034877282999999995,0.699365288,0.600838733,0.592310387,0.7684621220000001,0.913091622,0.614542757,0.5496995410000001,0.7222696540000001,0.413232795,0.5917301629999999,0.562569771,0.036484912,0.528623096,0.51888906,0.031723006,0.064364223,0.128830304,0.034886987,0.9575611959999999,0.59445429,0.130562077,0.075270974,0.5884568,0.827768765,0.575292138,0.151485795,0.7776415320000001,0.066998739,0.035942463,0.274713431,0.032551944,0.9302847059999999,0.16515903099999998,0.592976132,0.562092403,0.818982573,0.572571363,0.9302016740000001,0.185952513,0.6975487229999999,0.087570892,0.462549709,0.540813539,0.949784368,0.168887521,0.133354046,0.830694066,0.946793606,0.750699454,0.265371415,0.9253496109999999,0.032859821000000004,0.959428049,0.22524550899999998,0.034841372,0.5855169139999999,0.577812208,0.94856256,0.065640122,0.6616703079999999,0.064636987,0.6714051440000001
cg26412808,0.942788418,0.7352574820000001,0.483965011,0.10620710000000001,0.033225707,0.059429714,0.49171336200000004,0.932787968,0.529880726,0.044100334000000005,0.49990844799999995,0.530240625,0.035873157999999995,0.383249956,0.676271211,0.938572338,0.608550343,0.5705616020000001,0.925700625,0.948407164,0.037013321,0.291171226,0.057300883,0.50874459,0.042760445999999994,0.559959594,0.9657097640000001,0.027121793999999998,0.071671296,0.5247476670000001,0.944222983,0.022638059,0.041016107999999996,0.624765525,0.098994129,0.9507104279999999,0.48154068299999997,0.935402904,0.5602130160000001,0.520285365,0.539856864,0.940244176,0.565234453,0.548001868,0.751041491,0.636414558,0.900347737,0.51517512,0.5014733889999999,0.559378465,0.768742018,0.41638307399999996,0.908777645,0.095094844,0.079293596,0.5417294420000001,0.027073958,0.027310305,0.02066264,0.944439872,0.540906081,0.61930221,0.475970238,0.535200001,0.9383835559999999,0.39203268799999996,0.49563456,0.911415133,0.562475524,0.510895919,0.772291602
cg26430901,0.515438485,0.901937463,0.553681602,0.9318874290000001,0.073569305,0.041608098999999996,0.463671316,0.351460538,0.027076545,0.511790509,0.940928503,0.934471023,0.646680449,0.558033625,0.510058599,0.9120620620000001,0.937868301,0.035093585,0.575797818,0.429434352,0.45842223200000004,0.852394797,0.549915159,0.9082018479999999,0.53105579,0.517535637,0.512869892,0.92523911,0.48402824,0.45573027299999996,0.032828954,0.473008087,0.917116422,0.896465999,0.10838590599999999,0.509107238,0.48039545899999997,0.510764786,0.468447787,0.031046516,0.94086164,0.06862769,0.887948075,0.38001013200000006,0.8861353959999999,0.5100140910000001,0.513263981,0.498410477,0.477932501,0.459362182,0.504148061,0.076101157,0.55663196,0.5251862070000001,0.897424986,0.8500693009999999,0.590229364,0.432286744,0.9084826340000001,0.03639372,0.510530867,0.931210304,0.938302929,0.259546671,0.9252589809999999,0.052775109,0.033903231,0.08915061699999999,0.46139523299999996,0.5199360829999999,0.042245173
cg26490070,0.432514943,0.869587668,0.881293873,0.8838651340000001,0.870683833,0.86541837,0.42433165,0.035083012000000004,0.034793683,0.034579242999999996,0.875029918,0.561799222,0.051215555999999995,0.887288647,0.877030173,0.906367028,0.9146007429999999,0.883755443,0.057838701,0.053742998,0.891202113,0.41738673,0.388379464,0.44890304600000003,0.899586709,0.39009834600000004,0.914745455,0.042399748,0.9025063529999999,0.661667353,0.48473568,0.9019675079999999,0.913495032,0.492038621,0.407687694,0.443043467,0.43092022799999996,0.904031136,0.42713105700000004,0.920280855,0.89389655,0.44757041700000005,0.912599657,0.8617677890000001,0.7860406409999999,0.124083764,0.597388091,0.485213834,0.435449792,0.9157779770000001,0.049366875,0.394043155,0.031575053,0.877833138,0.893611188,0.8121420009999999,0.426739675,0.897037511,0.030921393999999998,0.8854215590000001,0.907537409,0.903499486,0.534200273,0.46425729600000004,0.038228199,0.415230466,0.47711985700000004,0.8767839159999999,0.5229235720000001,0.479057856,0.494972701
cg26513521,0.740741966,0.016374823,0.024218117999999997,0.41912445600000003,0.050307244,0.34458379299999997,0.112445485,0.118707577,0.425552482,0.778664131,0.748813677,0.85092526,0.424133848,0.41945313799999995,0.126155928,0.05533441,0.772509007,0.445360624,0.023743773,0.9218945009999999,0.675738907,0.348517408,0.360588604,0.024667894,0.451650435,0.87165121,0.476463142,0.868689748,0.41853642799999996,0.740542719,0.024068753,0.79829755,0.720059193,0.38276164100000004,0.424181346,0.691701074,0.600164376,0.019109728,0.020241925,0.018233342,0.468116745,0.482632071,0.7432813420000001,0.6941884840000001,0.850859241,0.813403975,0.7709504159999999,0.727023802,0.6990750859999999,0.381965674,0.026912454,0.50267296,0.40606651200000005,0.348093592,0.338056113,0.840742089,0.804365663,0.795677418,0.398182594,0.516106533,0.81258088,0.525085583,0.418929493,0.755312515,0.8179497179999999,0.417886407,0.39912629200000005,0.7596845,0.349482069,0.450092471,0.375801832
cg26516995,0.83652483,0.064352763,0.853120517,0.455126445,0.38898580200000005,0.392342435,0.307885788,0.574209101,0.859983595,0.539459826,0.434648178,0.817737685,0.09301424300000001,0.8810466570000001,0.5008012239999999,0.501979318,0.507557059,0.8633145940000001,0.617151668,0.307086823,0.057927638,0.488887778,0.833242335,0.8942496999999999,0.626533306,0.801872327,0.047740199000000004,0.8396691690000001,0.058393877000000004,0.514962754,0.533979003,0.5242893789999999,0.455098024,0.03787075,0.454119755,0.053031549000000004,0.386494423,0.772927881,0.432717205,0.379533148,0.431665808,0.858881472,0.84739677,0.504295333,0.113344376,0.8635387409999999,0.497998599,0.672936828,0.856261341,0.04462839,0.5134429770000001,0.048034167999999995,0.8690447309999999,0.45245942299999997,0.698099354,0.579249059,0.352912386,0.85713897,0.458959911,0.40376406299999995,0.618086777,0.31984424100000003,0.835252467,0.91219398,0.06030751,0.561541269,0.8192190079999999,0.505894637,0.901473182,0.796605535,0.471789085
cg26591319,0.45125605799999996,0.40587277,0.8376066790000001,0.549626479,0.371824526,0.082934803,0.798317574,0.745056506,0.482510227,0.606641312,0.853281905,0.8193096809999999,0.030905467000000002,0.509859679,0.475983451,0.333595688,0.755026277,0.5014908570000001,0.510123356,0.43662747399999996,0.46052155200000006,0.182460538,0.88627373,0.041745853,0.030432729,0.849962593,0.506575806,0.774273944,0.543385336,0.47643789799999997,0.9390970009999999,0.893790048,0.052675945,0.523034956,0.892151096,0.451993408,0.631722062,0.505001328,0.534079234,0.578435213,0.8493738209999999,0.49383102100000004,0.801651874,0.024554117,0.9509578890000001,0.397405128,0.930871149,0.538473164,0.037307217999999996,0.558183251,0.5264497570000001,0.464252616,0.521854023,0.8610111770000001,0.832741553,0.029629844,0.134896102,0.49201128899999996,0.562851533,0.578430223,0.873835756,0.503762003,0.018501232,0.550408848,0.904368952,0.44392271,0.830913682,0.8421878140000001,0.9429821979999999,0.540665883,0.9207634570000001
cg26605734,0.561435493,0.401101386,0.024140783,0.42603424799999995,0.058107505,0.457466172,0.021745464,0.916818685,0.914196783,0.928722267,0.444758606,0.914800348,0.479445351,0.069895608,0.374980728,0.45710909200000005,0.8167429820000001,0.07389997599999999,0.024076757999999997,0.407823945,0.85276187,0.8833801729999999,0.874258999,0.568953806,0.853705024,0.08956954,0.494759816,0.239734853,0.548372835,0.466798969,0.37427763399999997,0.466843338,0.8466622659999999,0.434370185,0.022851087000000003,0.034651026,0.545689794,0.020192131999999998,0.02363574,0.45390693299999996,0.461761177,0.452247356,0.46457058100000004,0.7799319579999999,0.894077242,0.018551323,0.930528028,0.914365447,0.520213311,0.464697211,0.6747116059999999,0.8937703840000001,0.467478994,0.46539759999999997,0.01890372,0.43065437799999995,0.427191627,0.8876119720000001,0.09594433599999999,0.674977773,0.899745913,0.939914039,0.893849742,0.910771436,0.43136574,0.9322371779999999,0.918320618,0.907133528,0.859947501,0.454100789,0.034880597
cg26607113,0.427082446,0.654227114,0.19675974300000001,0.031151263,0.106366689,0.49284939200000005,0.8871696179999999,0.270231043,0.153815402,0.88140089,0.159503783,0.9280665309999999,0.561251803,0.513145969,0.8153274070000001,0.6860389240000001,0.077809913,0.41570252,0.446237999,0.629051583,0.041736065,0.285246771,0.43056637600000003,0.8841814459999999,0.86712986,0.59943709,0.54500298,0.072210583,0.448415884,0.078131568,0.896390432,0.478595691,0.49816354399999996,0.403519092,0.41590554799999996,0.02448507,0.027819802,0.495852636,0.8846176490000001,0.02395563,0.679342496,0.063859342,0.36480429700000006,0.524889661,0.547101273,0.5862967,0.029327945,0.044057949000000006,0.504444052,0.940647511,0.603457857,0.576625707,0.12298734300000001,0.43034888299999996,0.535271591,0.02940957,0.41304620000000003,0.917591536,0.7805455029999999,0.82231625,0.555428474,0.719090078,0.671308772,0.608267467,0.8591403390000001,0.9191831159999999,0.731435672,0.39477566700000005,0.584419872,0.915537101,0.564541314
cg26613995,0.599590218,0.88443534,0.8011926109999999,0.579647152,0.04857461,0.073589265,0.473190254,0.109698846,0.573525515,0.06750652,0.080455417,0.59277329,0.047451855999999994,0.5729835329999999,0.342054635,0.16855867800000002,0.144462101,0.47071425899999997,0.9288588459999999,0.469011209,0.054461337,0.070611829,0.510321516,0.919245467,0.531456987,0.925908875,0.04204625,0.887840069,0.585144945,0.039567733,0.901546272,0.23232196800000002,0.039206213,0.867888946,0.028481294,0.9015437409999999,0.033689502999999996,0.028184565,0.339201683,0.039586823,0.900435513,0.540845673,0.519330031,0.367101554,0.03677413,0.863198813,0.564584781,0.8973210429999999,0.509875222,0.036601802,0.9257344340000001,0.88011029,0.904519524,0.532178762,0.874672283,0.5678278520000001,0.6899509220000001,0.614495672,0.034531694,0.126994156,0.601579111,0.512423984,0.877253718,0.911329823,0.88895712,0.916599767,0.9066208459999999,0.913853825,0.584709268,0.541057135,0.5255411
cg26620783,0.5816066360000001,0.030891722000000003,0.73502887,0.5525476229999999,0.894714564,0.5370175629999999,0.026744987999999997,0.471586058,0.482822133,0.9360586959999999,0.9014419029999999,0.10207028800000001,0.025384942,0.50638562,0.048678262,0.481454076,0.531778076,0.583929281,0.509024218,0.944108313,0.502303992,0.491400739,0.518299046,0.028069572,0.07484964200000001,0.6737158529999999,0.43377297299999995,0.027299649,0.634543211,0.920421715,0.064316971,0.568952397,0.5604122220000001,0.449870875,0.115954504,0.504653968,0.032428592,0.44311190200000006,0.881015578,0.559811387,0.523875769,0.898562778,0.520107334,0.095740761,0.908636595,0.641293686,0.034089479,0.934340046,0.65576137,0.494043974,0.645304115,0.590673197,0.91050666,0.044333019,0.8950339740000001,0.880277457,0.90274486,0.063340553,0.538578813,0.906017367,0.027351742999999998,0.915253792,0.94599772,0.940862205,0.44798120399999997,0.943399818,0.9297596929999999,0.938283419,0.952752982,0.938285802,0.48250806799999996
cg26621513,0.43176612700000006,0.051461917999999995,0.744401767,0.489190151,0.41563879,0.46632195,0.622784549,0.5951664720000001,0.497530123,0.8609396140000001,0.055483912,0.445438581,0.029117527999999997,0.785420983,0.83303368,0.137242997,0.593042362,0.039787305,0.032010151,0.527555628,0.43094552,0.8270025259999999,0.46693389799999996,0.445613862,0.553812216,0.81605703,0.46616722299999996,0.473323999,0.874071382,0.88788305,0.395463551,0.8829103970000001,0.444644229,0.462873175,0.841358974,0.769231661,0.817209977,0.498655818,0.47868574799999997,0.48066888700000004,0.477603929,0.34051031299999995,0.45602906600000004,0.475485599,0.601982342,0.8800186170000001,0.014856852,0.038335285,0.485165585,0.817692153,0.44250974600000004,0.834193308,0.45548734,0.510048281,0.034772206,0.520110375,0.9087553,0.022496117000000003,0.45206148399999996,0.447953764,0.781730404,0.810718321,0.505698959,0.43115015700000003,0.809927823,0.486592996,0.468352537,0.9185456259999999,0.958367095,0.482734094,0.869261472
cg26623575,0.095369729,0.072762964,0.77539801,0.31860379699999997,0.8996239970000001,0.09103011400000001,0.876449338,0.05311787900000001,0.90212521,0.89855158,0.89819491,0.895022304,0.617020427,0.08233852900000001,0.46884821,0.87664865,0.057995529000000004,0.9058098290000001,0.124080751,0.919653853,0.534205107,0.08086207200000001,0.543881068,0.863554024,0.879487611,0.060199438,0.080385537,0.8974715679999999,0.159321139,0.539710621,0.463648975,0.517447542,0.283679982,0.09293344699999999,0.110168844,0.08388992699999999,0.073482296,0.902636707,0.40147143399999996,0.8697332320000001,0.38549799799999995,0.063299174,0.051604681,0.9090032640000001,0.317224051,0.898395785,0.586461743,0.07814246700000001,0.04856729,0.529603911,0.507294583,0.858841665,0.48219479,0.064517237,0.49569444799999995,0.9023515609999999,0.795429222,0.051430235,0.056993894,0.8871075009999999,0.8699889890000001,0.43356177700000004,0.8540791190000001,0.14408579900000001,0.86766159,0.9091728170000001,0.071297948,0.056977648,0.493934782,0.92412463,0.883732352
cg26630411,0.07028069099999999,0.045209608,0.541800455,0.162103624,0.838949411,0.11817221900000001,0.036092352,0.735501495,0.922966524,0.049563074000000006,0.611583061,0.929510127,0.644268525,0.543780339,0.6840117029999999,0.12353849,0.8804468320000001,0.9112726440000001,0.615501278,0.9107582679999999,0.571951556,0.850687009,0.90875054,0.037376581,0.565082295,0.5527801689999999,0.043093012,0.044679931,0.6336989789999999,0.597705588,0.037685851,0.5711045060000001,0.605499999,0.5709415379999999,0.5687999979999999,0.037392879,0.443525326,0.49472471700000004,0.034841062,0.036042495,0.54725335,0.533254175,0.9213172409999999,0.858972009,0.085183334,0.53723326,0.591040178,0.5799835560000001,0.043563113,0.050241145999999993,0.7243627220000001,0.609045016,0.9120882929999999,0.512923831,0.033871923,0.584580215,0.079750552,0.044526039,0.035913895,0.497421966,0.915008444,0.9047237920000001,0.618851234,0.535224472,0.926736192,0.049633862,0.488073918,0.8764874020000001,0.896463452,0.619049637,0.609277534
cg26647270,0.507400611,0.10782087800000001,0.7877172,0.64823004,0.44932094100000003,0.857343671,0.473027066,0.43843138,0.45488864799999995,0.07568319,0.49409912799999994,0.910778332,0.10938523800000001,0.519369038,0.092774135,0.440281066,0.03371133,0.505672796,0.887184863,0.45812396899999996,0.385946234,0.189960602,0.46639878,0.41589953,0.866384327,0.078606103,0.871022359,0.505091018,0.076353861,0.8400096440000001,0.87966828,0.8892094779999999,0.43368653100000004,0.8099465229999999,0.535148344,0.46135188200000005,0.801192468,0.04334029,0.486380297,0.04915140900000001,0.821171542,0.849237609,0.468941806,0.1375079,0.034478639,0.195484087,0.85195055,0.835500232,0.8693711590000001,0.8787190090000001,0.521140064,0.7783718709999999,0.864729702,0.063053298,0.464320705,0.306518702,0.870420128,0.44080853299999995,0.10260799699999999,0.9014298479999999,0.909098691,0.8843863209999999,0.029252411000000002,0.475043379,0.592366505,0.841502018,0.429317974,0.529375655,0.5190568560000001,0.750655448,0.80081021
cg26666828,0.09720588599999999,0.063570981,0.665636722,0.782508685,0.07427758400000001,0.632516812,0.671532575,0.542891385,0.914523269,0.911833228,0.9242205590000001,0.67601533,0.810684834,0.705526373,0.19766928600000003,0.758150303,0.11349335599999999,0.502185722,0.7215879409999999,0.08395886400000001,0.742393605,0.9120691329999999,0.656730913,0.9210397770000001,0.7261447809999999,0.428899682,0.065440421,0.768592223,0.72949515,0.08084999,0.543620266,0.83718628,0.134105354,0.070361254,0.923953872,0.6212400029999999,0.648163839,0.633587628,0.614555114,0.611800817,0.35977318,0.936639801,0.715852539,0.9554717090000001,0.740691019,0.79304211,0.101865419,0.633483895,0.933665875,0.060645412,0.67431997,0.9152759640000001,0.908941133,0.059888527000000004,0.606317509,0.121742103,0.7947300359999999,0.516394428,0.634992482,0.729340249,0.596162735,0.900250708,0.9343141290000001,0.9184801909999999,0.904197308,0.664775575,0.067642439,0.910545589,0.900780774,0.071019833,0.9259081290000001
cg26703587,0.02421191,0.48892123,0.0476651,0.133362395,0.9134522740000001,0.046462435,0.941047072,0.516266683,0.9149664959999999,0.029222500000000002,0.49779211700000003,0.895986077,0.389718776,0.432724138,0.46181755799999996,0.48510712200000006,0.033609116,0.799924966,0.460397746,0.45672258200000004,0.042685038,0.050384208,0.055650307,0.9228668999999999,0.020797646,0.050631782,0.920169995,0.9150589459999999,0.5709713710000001,0.9323506309999999,0.40540875200000004,0.43856460700000005,0.045179617000000005,0.555236053,0.906258824,0.505289059,0.022246541,0.890836356,0.889325727,0.426948924,0.43360022600000003,0.467246884,0.466611106,0.9360163359999999,0.034291034,0.93636286,0.418591759,0.48783793299999995,0.943611925,0.468518341,0.916422492,0.917837309,0.478332576,0.470695731,0.902607229,0.043503279000000006,0.34510855100000004,0.019271538,0.834478498,0.9300693459999999,0.44538846299999996,0.945485795,0.020486943,0.440252265,0.032670539,0.93158949,0.44996252299999995,0.433134175,0.9330692840000001,0.517915166,0.9276569859999999
