,UAGB11,UAGM13,UAGW14,UAGW15,UAHB16,UAHB17,UAHB18,UAHB20,UHL13,UHL14,UH15,UH16,UT19,UT21,UTL22,UTL23,UF11,UF13,UF14,UF15,UQ25,UQ22,UQ23,UQ24,UR1,UR3,UR4,UR28,US16,US17,US20,US29
cg21655246,0.151268961,0.100187036,0.395574666,0.311772618,0.868098817,0.5066862129999999,0.024419013,0.264694896,0.487495019,0.763378239,0.666002454,0.7740332259999999,0.541700196,0.16991498,0.509013501,0.7120421840000001,0.275644665,0.480812149,0.501065158,0.494110152,0.484302458,0.82119565,0.739963678,0.34350993,0.550452938,0.053254772,0.576470426,0.031170091,0.024839174,0.138895704,0.057302149,0.412634076
cg21658898,0.73486574,0.342947678,0.59219515,0.471096411,0.037447656,0.065791938,0.32152123,0.82464451,0.161310584,0.052364683,0.506033924,0.443515635,0.577046456,0.04360605,0.14372804,0.671700292,0.6757076209999999,0.780858728,0.458610383,0.415945281,0.402394983,0.7639916929999999,0.124485286,0.414191509,0.518918188,0.8420477279999999,0.205981346,0.868182995,0.09763928,0.06691121900000001,0.775165588,0.840118137
cg21740925,0.476835231,0.111659169,0.071125701,0.827084005,0.788102376,0.458133277,0.550707423,0.616307898,0.825014824,0.8587436009999999,0.383649692,0.7383207190000001,0.7856263590000001,0.354856295,0.238586914,0.622038009,0.485348661,0.6756865609999999,0.17712881100000002,0.318447258,0.488405684,0.39716688,0.515020907,0.7440745940000001,0.401140588,0.240356666,0.812924979,0.440194213,0.8770305070000001,0.688997877,0.627328745,0.416559771
cg21783228,0.17376971300000002,0.609261308,0.576208554,0.731490148,0.6714174540000001,0.894287855,0.8466028179999999,0.628843565,0.904930494,0.870024226,0.76992546,0.881019758,0.885258911,0.875099719,0.895213065,0.918013864,0.057043568,0.040116899,0.630937149,0.554048866,0.435468388,0.82872577,0.022980438,0.51452098,0.421002477,0.105679017,0.496878348,0.049692802,0.8377641509999999,0.42849665,0.025311756,0.577816984
cg21825397,0.344076641,0.27307258100000004,0.674736245,0.341678584,0.515736049,0.861296795,0.7502070670000001,0.624843953,0.919546747,0.494582534,0.933949462,0.747245472,0.072526701,0.487550472,0.730160233,0.616187877,0.941711154,0.461337662,0.914184007,0.833902789,0.508747034,0.516567029,0.478241697,0.443541162,0.093746115,0.491982928,0.34237826600000004,0.870382928,0.880179335,0.063410797,0.947138387,0.655611967
cg22014026,0.934100059,0.527620943,0.765905642,0.565221183,0.395839393,0.922740499,0.8384222929999999,0.6256679039999999,0.911924313,0.938044689,0.264896666,0.927956949,0.8975621690000001,0.526675982,0.148998184,0.634881929,0.922870251,0.309924195,0.241901571,0.387421821,0.437257636,0.043477022,0.15544897300000002,0.522658909,0.435783827,0.522820009,0.8627837690000001,0.841202401,0.5405476370000001,0.520222572,0.399311823,0.789834313
cg22027151,0.466544309,0.390325871,0.623607943,0.8613432879999999,0.612077316,0.217221623,0.180048001,0.759415265,0.388607686,0.115261998,0.378584233,0.474710163,0.17456410600000002,0.903964535,0.6843702509999999,0.85963584,0.6870393920000001,0.6743138340000001,0.205469819,0.402092494,0.257259279,0.6931695059999999,0.104501552,0.18734614,0.7876521240000001,0.071690201,0.7324363140000001,0.261305735,0.223812118,0.061655034,0.116191517,0.170719919
cg22056544,0.773784157,0.498020298,0.67769784,0.100367113,0.89446108,0.590766692,0.301609401,0.404245526,0.421641291,0.43795549,0.700085622,0.082804852,0.483722169,0.111950131,0.166751486,0.478784655,0.193224469,0.877439623,0.082158776,0.306864998,0.724181987,0.030077191,0.478699521,0.366101116,0.374045419,0.251518318,0.828813555,0.463420497,0.585223159,0.34863287200000004,0.447714308,0.306294158
cg22057266,0.58189378,0.589023312,0.102644335,0.945550718,0.03090951,0.032029557,0.305388074,0.950552335,0.163744956,0.933308624,0.043168734,0.534505345,0.031893768,0.236004722,0.8828021429999999,0.6098591320000001,0.403642172,0.589556241,0.515471084,0.390529551,0.8789312970000001,0.479888229,0.04308314,0.077951121,0.5072792220000001,0.934023365,0.49172739,0.046150129000000005,0.026214769,0.482374036,0.483128997,0.051747863
cg22066168,0.929233939,0.463884574,0.936923255,0.021424299,0.91427181,0.035124791,0.92107634,0.023693359,0.500465879,0.930410393,0.54747759,0.471590776,0.431009308,0.049232161,0.85209792,0.689890632,0.474414344,0.837315694,0.018526278,0.027747022000000003,0.018687954,0.478267945,0.485286647,0.777345375,0.777860233,0.028151232,0.916597882,0.878581113,0.928677783,0.924895939,0.470810785,0.188648469
cg22075362,0.113087277,0.536702813,0.5987919079999999,0.934594436,0.361195551,0.8517097509999999,0.7164082340000001,0.479671034,0.612345141,0.920503842,0.512750635,0.493889573,0.1963069,0.918000602,0.553188748,0.681321188,0.442965038,0.933179217,0.55682398,0.579044318,0.745018428,0.527811679,0.906994299,0.080608067,0.525934072,0.494755037,0.51008075,0.502376092,0.366130673,0.185061117,0.461544934,0.582539833
cg22082690,0.214892827,0.16838644600000002,0.245523138,0.589391704,0.525186143,0.655611457,0.5900261720000001,0.166619544,0.7872240890000001,0.427222029,0.23328619,0.305528217,0.449704533,0.519135059,0.492989419,0.7539117890000001,0.911410216,0.7373885809999999,0.110595698,0.729798469,0.303693792,0.737670789,0.746275109,0.866986272,0.454298662,0.021451069,0.040645107,0.104065902,0.469534363,0.416644876,0.3985491370000001,0.7292693690000001
cg22114424,0.445104397,0.90334605,0.511826974,0.881609268,0.164154041,0.090935976,0.8109224820000001,0.6794074390000001,0.272053965,0.826453639,0.214630956,0.3976540120000001,0.826422745,0.495754846,0.166115041,0.424461687,0.7541645290000001,0.550950475,0.079944213,0.62580711,0.249003328,0.614037751,0.625465195,0.098917783,0.200359309,0.087060792,0.682294658,0.137268924,0.836077335,0.456700337,0.929051273,0.299235976
cg22115076,0.030989343,0.920942173,0.389704237,0.958549386,0.940560473,0.794125643,0.6062342039999999,0.9564514,0.05246319,0.040298227,0.601702536,0.110389175,0.6174809379999999,0.465390104,0.899110308,0.559705319,0.3929865870000001,0.650735411,0.836615415,0.900561582,0.95288908,0.23405445,0.492898098,0.8960001129999999,0.035113744,0.462240992,0.5343142989999999,0.611021423,0.030857655,0.692989746,0.131870131,0.05133058
cg22162396,0.503553963,0.8438332190000001,0.913597846,0.100283218,0.940938258,0.449250675,0.931311458,0.34066906700000005,0.523437137,0.512647639,0.544730301,0.171113287,0.044715022,0.544858524,0.423855396,0.379272376,0.508943335,0.925484255,0.919823955,0.562721325,0.605083503,0.91096262,0.897829997,0.8742700440000001,0.925142738,0.6097511489999999,0.071517788,0.8107992820000001,0.782643254,0.608811264,0.5011962529999999,0.134780781
cg22264218,0.121164842,0.529385425,0.052004913,0.039834871,0.8759354540000001,0.15802798199999998,0.143410271,0.5661104889999999,0.522533676,0.478438874,0.544491364,0.8421286029999999,0.053457884,0.659056427,0.186739667,0.5969592420000001,0.143064889,0.782938743,0.51530593,0.621081685,0.500763865,0.487878253,0.034502239,0.547800846,0.567144361,0.544083611,0.8658956809999999,0.494070456,0.437508944,0.330065439,0.491472754,0.6952074779999999
cg22303174,0.564995108,0.093051483,0.560533686,0.52427604,0.057618837,0.029163775,0.946887591,0.937189554,0.056112787,0.508325648,0.497946747,0.6389634470000001,0.543344689,0.491116371,0.888796644,0.688318668,0.301630189,0.393727478,0.910810063,0.543972858,0.485733058,0.898022068,0.505394945,0.548190003,0.903196835,0.534998437,0.469889171,0.5359194939999999,0.54709779,0.055261373,0.054072525,0.485687575
cg22317906,0.830454253,0.422776397,0.8593062570000001,0.476920912,0.578718713,0.442356995,0.304877092,0.497133608,0.806907041,0.85444202,0.8080321690000001,0.494020912,0.417272772,0.440887867,0.8018067059999999,0.361347833,0.459336487,0.20335315,0.494570469,0.308232313,0.735976373,0.205852485,0.344228598,0.145292515,0.15135351,0.381036382,0.842149202,0.421053213,0.820684491,0.114551533,0.565385924,0.5579352639999999
cg22332818,0.046761002,0.260369613,0.678827728,0.55204774,0.528641944,0.16957699,0.6410374529999999,0.913255459,0.907120542,0.8964872629999999,0.06971421400000001,0.13373539199999998,0.6861446409999999,0.500294115,0.897428582,0.416601562,0.777767372,0.573457709,0.90089543,0.228326592,0.601612814,0.87873878,0.834819667,0.466860716,0.62894175,0.292350457,0.6081032160000001,0.698617987,0.049677656,0.514698719,0.536751647,0.053441963
cg22348975,0.32875273,0.517498115,0.527542625,0.454862014,0.768434121,0.611283127,0.684941947,0.35442591,0.470211028,0.659389226,0.8499659279999999,0.751120584,0.278419184,0.738127999,0.139528066,0.407790432,0.486782656,0.423457672,0.760374815,0.407550182,0.537288475,0.8161165659999999,0.504302148,0.817028697,0.933550282,0.163923169,0.145530195,0.040621753,0.13323243699999998,0.5907013760000001,0.209442348,0.64064985
cg22353930,0.547819123,0.15805577099999998,0.343797608,0.029255364,0.459775349,0.192513723,0.552533934,0.882886863,0.48583321,0.644850817,0.7928974759999999,0.516489752,0.889088164,0.912909027,0.5519283079999999,0.819058457,0.849434965,0.422665286,0.531714365,0.626985429,0.67390671,0.487217857,0.5302911020000001,0.455856187,0.353650673,0.403789483,0.679285305,0.376617852,0.07425928400000001,0.906535249,0.123343218,0.163601307
cg22373087,0.124010677,0.545929889,0.415688384,0.884004922,0.456028284,0.554668574,0.556836375,0.870071765,0.8478181779999999,0.473699925,0.23957237,0.879436935,0.235009988,0.6991019740000001,0.449488154,0.4630168770000001,0.080069005,0.6299836329999999,0.201857877,0.4575033020000001,0.420843895,0.508385604,0.867026575,0.5131122370000001,0.439192015,0.479573763,0.516971131,0.466448568,0.377776273,0.642091585,0.108498709,0.8678217309999999
cg22472941,0.416384299,0.6842912659999999,0.7988628409999999,0.663637854,0.936923969,0.265128714,0.390028986,0.573956069,0.5137991239999999,0.881329466,0.473811477,0.470438189,0.6277417470000001,0.554222915,0.509315726,0.76303385,0.854945265,0.586320221,0.084877896,0.039207255,0.420765846,0.562759734,0.693032393,0.421281593,0.047539245999999986,0.07523927799999999,0.898350352,0.126759159,0.05961471700000001,0.527903012,0.797842081,0.743368935
cg22550299,0.058470485,0.833605857,0.371163496,0.050102967000000005,0.424447334,0.928186601,0.909550816,0.927329347,0.512026674,0.830817027,0.122164896,0.033871919,0.067209327,0.483428753,0.486352885,0.452884696,0.451943716,0.08377182400000001,0.457905423,0.924009981,0.531104385,0.215105591,0.035076613,0.52395809,0.058009151,0.873635855,0.493504064,0.926578788,0.553051196,0.530041876,0.486263989,0.556328797
cg22554342,0.104187548,0.713482796,0.6727580009999999,0.038327827,0.041457318,0.902150487,0.632413882,0.823384253,0.52447918,0.892088777,0.196007526,0.493580598,0.879080979,0.748809394,0.498148845,0.4995627,0.674911406,0.572475762,0.098994054,0.6991809059999999,0.132517055,0.5104522920000001,0.468863299,0.778532907,0.906933838,0.457778365,0.50114672,0.549520631,0.58325153,0.534297881,0.29839718600000004,0.827811607
cg22581506,0.484119668,0.500699439,0.934317458,0.584322361,0.66251309,0.046457694,0.66602875,0.587764795,0.926801627,0.630520011,0.913528487,0.92201956,0.594690645,0.598926626,0.147075264,0.690335217,0.93431882,0.4837835,0.930956324,0.029929897,0.141496663,0.035078305,0.940537407,0.521323994,0.916726445,0.5179073439999999,0.422663473,0.509159949,0.562877616,0.922704128,0.89353687,0.33475034800000003
cg22602575,0.5515512570000001,0.260510952,0.044625325,0.938188208,0.675052254,0.5817402629999999,0.420542419,0.493819388,0.910530577,0.923948362,0.929978558,0.574114959,0.254745337,0.054744469,0.070353624,0.633370809,0.946716642,0.6222539229999999,0.554407737,0.862598973,0.928999503,0.572398768,0.950280775,0.909533059,0.54494093,0.214530248,0.8832277620000001,0.165071331,0.606066297,0.038464282,0.153234362,0.360813151
cg22624391,0.9001404559999999,0.443604904,0.392150955,0.7449194029999999,0.767006612,0.528417668,0.036235884,0.471716057,0.540359001,0.32291790800000003,0.721309318,0.82143859,0.555359109,0.162831518,0.51555282,0.52682729,0.623717647,0.044740509000000005,0.7134407779999999,0.5002533339999999,0.786075063,0.391940271,0.723719485,0.17350929699999998,0.393999065,0.470062509,0.805453634,0.466476724,0.5098663760000001,0.056640619,0.095299291,0.483569268
cg22650569,0.599018975,0.509254041,0.601454741,0.5786732179999999,0.616298945,0.257874625,0.919231897,0.283499336,0.913808159,0.582519358,0.34611164200000005,0.5751150970000001,0.909747864,0.558633265,0.106269179,0.492280888,0.439357192,0.57141706,0.16960453399999995,0.431233218,0.8362323079999999,0.906846422,0.597861787,0.157057484,0.5430912379999999,0.926460428,0.653366424,0.112030457,0.610972881,0.514954047,0.229985595,0.875188098
cg22699443,0.6432162029999999,0.686218729,0.671402043,0.058938878,0.413190607,0.8037961140000001,0.391106173,0.073484302,0.517138274,0.033323912000000004,0.210440488,0.417648705,0.067193331,0.115080221,0.490054904,0.359782908,0.673826019,0.466408601,0.493952127,0.05348853,0.330146313,0.479692843,0.731239214,0.117999726,0.763135705,0.8189531520000001,0.577265774,0.457602905,0.911485667,0.8782855709999999,0.803817605,0.515991321
cg22709144,0.090278693,0.412307231,0.296319915,0.433189609,0.7057570790000001,0.7960044070000001,0.82684021,0.463736498,0.863566915,0.326067932,0.885456389,0.750995042,0.481626636,0.172566885,0.860397862,0.586329908,0.487467176,0.8378407459999999,0.8274617,0.401354324,0.648717448,0.497267355,0.466819403,0.473256307,0.926967263,0.042483071,0.527713256,0.822786207,0.7785816329999999,0.138547304,0.467115868,0.7951344709999999
cg22721472,0.8781021059999999,0.506899512,0.651322207,0.668015218,0.671701771,0.937287222,0.923631461,0.696188347,0.106323169,0.082020803,0.55765322,0.22710942,0.920690775,0.935716558,0.6216461529999999,0.669443742,0.630165093,0.071400241,0.082701151,0.448833893,0.143000462,0.555563425,0.8129084520000001,0.070730058,0.6946110529999999,0.926798304,0.190974223,0.636276461,0.092365428,0.05845231400000001,0.934676641,0.883573925
cg22733953,0.555756961,0.664032306,0.934181678,0.912186923,0.878197612,0.911232668,0.74341254,0.545394587,0.437559625,0.05166909,0.65027617,0.072774397,0.03340043,0.505582933,0.5120540889999999,0.459071214,0.452937176,0.481196131,0.526433277,0.7057570120000001,0.120234218,0.8859951159999999,0.052429411,0.115667047,0.929843952,0.35212955100000004,0.947633445,0.874592138,0.601506567,0.7371541890000001,0.482520801,0.405666209
cg22775956,0.488962975,0.55717048,0.119942483,0.497010322,0.853657854,0.8911474979999999,0.31128511600000003,0.373607773,0.206714781,0.8994092029999999,0.707202707,0.874819525,0.888267348,0.569648929,0.7160399059999999,0.766853097,0.03007167,0.791021877,0.8671619559999999,0.5275192329999999,0.020693443,0.838161423,0.756449707,0.225075679,0.4149374870000001,0.435198443,0.757926764,0.8031201379999999,0.454371313,0.692863844,0.34570877200000005,0.865922965
cg22799691,0.495308654,0.475177864,0.346979827,0.46116433,0.7483120670000001,0.406894078,0.253043867,0.891018203,0.468993374,0.430913593,0.919287641,0.8904094920000001,0.8820213379999999,0.7261087940000001,0.035607192,0.436307146,0.040436508,0.032222932999999995,0.892647813,0.556000197,0.439856565,0.907939933,0.5006109870000001,0.038012557,0.942214756,0.400309057,0.555422285,0.027049636,0.439898693,0.489240346,0.4488678,0.5025621229999999
cg22872346,0.276207997,0.906753848,0.190254272,0.5799874070000001,0.729971633,0.899666381,0.6774862509999999,0.470792602,0.242123463,0.142329876,0.693090515,0.761463916,0.546303171,0.779262682,0.541455181,0.607562382,0.581377611,0.312495722,0.8994444070000001,0.376775927,0.496008618,0.567718475,0.7669960659999999,0.821105286,0.5885998960000001,0.235386202,0.544187204,0.55710541,0.921600586,0.503917321,0.8745396000000001,0.27921511
cg22876500,0.443136006,0.4591132000000001,0.430621386,0.231052644,0.213995867,0.468222567,0.728309364,0.738990508,0.198787263,0.8938233059999999,0.613898748,0.83305322,0.821130537,0.503483845,0.232343701,0.524789368,0.097754309,0.878145574,0.511944776,0.458665875,0.30482357600000004,0.067779996,0.475252787,0.494718913,0.8848366329999999,0.02443639,0.47742919,0.85896494,0.491540762,0.5363401560000001,0.468308676,0.535263733
cg22965752,0.907756813,0.905572384,0.30995479,0.581977961,0.779052422,0.131791942,0.572414199,0.936154865,0.750075708,0.358778274,0.7613528540000001,0.543092922,0.118555163,0.880091847,0.139179749,0.28030751,0.535826158,0.515565329,0.551824332,0.233479008,0.346831139,0.562119159,0.159687017,0.767467439,0.250305364,0.35580526,0.5556351110000001,0.165936689,0.612984501,0.573805741,0.135727423,0.8620336129999999
cg22978003,0.515069917,0.460996314,0.635081433,0.620352491,0.559887589,0.906247347,0.537160338,0.5764196570000001,0.453230832,0.573517701,0.6930021759999999,0.756817182,0.076929407,0.22674294600000006,0.459989189,0.428591624,0.587296374,0.544397535,0.281797511,0.432860817,0.17262026800000002,0.874680734,0.073056977,0.215710892,0.910347243,0.919158996,0.06255793,0.557513789,0.899096989,0.323911172,0.495284704,0.044455393
cg23024484,0.025982586,0.544540982,0.439559764,0.029095914,0.955811853,0.943089012,0.555839041,0.498028112,0.5764699520000001,0.094265023,0.6246289389999999,0.038473863,0.056877751,0.045886323,0.546246004,0.537867141,0.58353613,0.949368732,0.026085594,0.627756076,0.533493779,0.56527694,0.034972107,0.7843360490000001,0.043486463,0.603795643,0.442638023,0.5146016210000001,0.6001966089999999,0.056040688,0.438567093,0.024403451
cg23034373,0.459091795,0.237526513,0.92578244,0.932666392,0.482233505,0.553818206,0.067181268,0.15140667900000002,0.178530044,0.110742221,0.045864404,0.231625074,0.619137553,0.831804975,0.5103297179999999,0.6446512179999999,0.13133572300000002,0.507546546,0.857468508,0.55823113,0.680498974,0.90515836,0.070813898,0.5482391910000001,0.578453118,0.23409537,0.569619659,0.847764297,0.89150407,0.5614245170000001,0.539712643,0.482744985
cg23205454,0.188580993,0.664816026,0.768937173,0.313948019,0.932121383,0.167989113,0.454019675,0.624904554,0.6233486,0.81591462,0.512885453,0.5874894070000001,0.468239796,0.252482453,0.561871461,0.7532935479999999,0.5310134120000001,0.7530426570000001,0.522481942,0.676202619,0.7902707409999999,0.817329667,0.5089185270000001,0.8097042440000001,0.892748613,0.168956845,0.06049977400000001,0.205684885,0.342010585,0.071801217,0.281673292,0.508690035
cg23206907,0.312242499,0.452503121,0.918045642,0.043173504,0.943817225,0.05751641,0.34758723700000005,0.059817502,0.17259284100000002,0.886302722,0.656898511,0.6836177659999999,0.862149225,0.740893406,0.577444128,0.863422075,0.634091992,0.49593486,0.5382507320000001,0.410258412,0.629043887,0.125674531,0.917343303,0.428851946,0.919741249,0.029797246,0.783467282,0.517567388,0.531341124,0.414604195,0.916991648,0.440820225
cg23245905,0.070117453,0.596765191,0.5451519029999999,0.059350651,0.303124973,0.940092745,0.638901264,0.636146376,0.902665525,0.561148815,0.629151362,0.638237484,0.5712087370000001,0.7415840770000001,0.08828042,0.595287812,0.935107629,0.52481412,0.858457699,0.632250456,0.643818782,0.229653037,0.940776515,0.5067473229999999,0.919707271,0.044858498,0.640942514,0.83620956,0.591122016,0.045789632,0.704524093,0.551181035
cg23249414,0.08568408599999999,0.8857638090000001,0.026652374,0.449368659,0.947207736,0.7412654740000001,0.351024713,0.475530296,0.446960614,0.038680752,0.8712720209999999,0.582207404,0.837576003,0.52056552,0.8927070340000001,0.475258797,0.926293902,0.532782099,0.454630675,0.708196411,0.8464827420000001,0.1149512,0.476253721,0.828752348,0.641425908,0.6322657079999999,0.368576708,0.448645865,0.922889514,0.394638419,0.429501236,0.8674914690000001
cg23275390,0.06609607599999999,0.520142399,0.078611116,0.57754864,0.932699074,0.531588307,0.508961233,0.663320634,0.463513017,0.490566223,0.556949163,0.918470881,0.903637191,0.926697447,0.5063591479999999,0.899352843,0.50346564,0.051099833,0.070030532,0.056183129000000005,0.037471946,0.03870087,0.556866954,0.060149845999999986,0.875277906,0.109603655,0.918434016,0.944709264,0.916305726,0.512076881,0.55179599,0.562796701
cg23352530,0.382908198,0.20689729,0.4918469070000001,0.924380416,0.8164988559999999,0.890645793,0.7285871740000001,0.128159669,0.505437008,0.8085091990000001,0.6208482679999999,0.868080341,0.42693762,0.417544859,0.217679106,0.561985602,0.912071122,0.447722628,0.462973273,0.471446612,0.454467383,0.078206914,0.4353010920000001,0.4531158420000001,0.526475469,0.33028418600000004,0.20419334600000005,0.490430985,0.350390995,0.5920718229999999,0.22113151,0.7506592540000001
cg23353602,0.04970373,0.943204346,0.026305014,0.947306482,0.52522357,0.028448996,0.569171282,0.4990202,0.482104415,0.939950208,0.918208206,0.542299593,0.904733239,0.902401753,0.37504801,0.477278885,0.031345813,0.50386696,0.467970955,0.49205479,0.51234561,0.5156198320000001,0.53270139,0.473383259,0.950318356,0.904943093,0.032603329,0.479175004,0.043058429,0.937623144,0.037060407,0.480853791
cg23379820,0.027352043,0.863346748,0.615021287,0.469336026,0.9113277,0.499014891,0.135171818,0.03719576,0.921225546,0.036583374,0.368913781,0.8975174459999999,0.5037036810000001,0.87185825,0.113485877,0.542038125,0.469222338,0.572715388,0.625744714,0.586349684,0.599250127,0.91903294,0.918494505,0.321173218,0.956038855,0.604308371,0.929105296,0.460399874,0.92065343,0.374623858,0.041348126,0.03899356
cg23380974,0.8479628990000001,0.179911577,0.7425402990000001,0.481557748,0.495209606,0.076567896,0.299896645,0.8963682759999999,0.050125411,0.8074562409999999,0.595249781,0.114316543,0.820521397,0.212933777,0.525176521,0.662900148,0.634687664,0.632848495,0.8919693009999999,0.612523546,0.494927422,0.492078529,0.515526015,0.523743069,0.584626973,0.410324399,0.834518875,0.9145913,0.534350075,0.043463055999999986,0.520212173,0.508076324
cg23387929,0.582796151,0.698070442,0.641363351,0.548576246,0.225943498,0.205316333,0.8137743390000001,0.543373193,0.785464679,0.818892214,0.502231836,0.477607007,0.111658914,0.778845847,0.540886615,0.5042680820000001,0.6366818989999999,0.204962466,0.8649375359999999,0.533987034,0.476411672,0.8876091890000001,0.140655115,0.171285687,0.441253883,0.466571324,0.540311758,0.5454297810000001,0.257435875,0.5387373670000001,0.793950832,0.85347867
cg23420164,0.5214170029999999,0.519564744,0.473475724,0.831820837,0.643146596,0.088602245,0.34879814,0.060924166,0.056195785,0.852688407,0.762054137,0.7442262159999999,0.445615843,0.8507901309999999,0.443103586,0.367150401,0.639135686,0.453805799,0.831901937,0.493644992,0.490399279,0.473948865,0.8652290009999999,0.108132258,0.8710948559999999,0.451449332,0.7232541509999999,0.481976671,0.8142780559999999,0.548028732,0.52482835,0.426975493
cg23452289,0.566063193,0.647301615,0.33967299,0.576436899,0.914890168,0.093812981,0.623038688,0.864154058,0.578170914,0.619075199,0.83146151,0.567292671,0.898872535,0.432094259,0.8860122709999999,0.8480076679999999,0.55876159,0.819168613,0.541535126,0.820199187,0.128688578,0.505478848,0.917257127,0.666014742,0.141519507,0.794581188,0.118185707,0.5695052389999999,0.045527629000000014,0.184150409,0.5705398,0.883936141
cg23484392,0.646967272,0.7462538470000001,0.646359499,0.047819753,0.937008216,0.101667038,0.378859118,0.538647762,0.462431886,0.482928218,0.344660081,0.408669753,0.058081828,0.303531222,0.194097428,0.498846258,0.84344154,0.08448846,0.606115392,0.521839679,0.258537623,0.492626386,0.8492517140000001,0.461956905,0.546040965,0.34580366700000004,0.914474368,0.808990179,0.466244802,0.35253675799999995,0.844699535,0.491884149
cg23536353,0.4291564000000001,0.8845753059999999,0.389976978,0.038321607,0.162311533,0.6568422660000001,0.21454681,0.486388883,0.396087151,0.5032300829999999,0.7607857929999999,0.573722769,0.507060527,0.394967267,0.116485224,0.822767452,0.419029266,0.4305090620000001,0.419431302,0.308741675,0.308275931,0.432213445,0.494776235,0.791263031,0.936871754,0.766139992,0.661054257,0.41061246,0.484130312,0.352521024,0.800065218,0.473652288
cg23563611,0.658311371,0.858986665,0.67769475,0.7296157409999999,0.091901297,0.060078467,0.351194894,0.123637917,0.531879342,0.33142734100000004,0.8793957659999999,0.652080488,0.646392156,0.189059129,0.238936309,0.703347396,0.464416889,0.431782232,0.8474725329999999,0.177336715,0.503368504,0.5548662320000001,0.554820634,0.935957058,0.539956111,0.400088546,0.945283444,0.055800695,0.48838156,0.194014309,0.5349078979999999,0.405400151
cg23629144,0.5490946179999999,0.479528109,0.474298288,0.929600815,0.5480678139999999,0.500749592,0.478500442,0.5664443579999999,0.475109087,0.053870264,0.8918645009999999,0.08524397199999999,0.893066165,0.8597037390000001,0.830026796,0.616122738,0.493611091,0.500785959,0.48912735,0.493518823,0.497210771,0.887421171,0.8878914379999999,0.51308375,0.933853531,0.054227867,0.029534984,0.8316739759999999,0.094288126,0.81718771,0.073405603,0.128180679
cg23672828,0.093407418,0.14970509,0.492168949,0.049766877,0.731537799,0.629051254,0.334909876,0.946603346,0.440650483,0.823405985,0.13176384800000002,0.903932543,0.543930872,0.5439336060000001,0.248596526,0.6798447559999999,0.234854743,0.437129914,0.923119794,0.390585355,0.435141686,0.338376509,0.414806639,0.07553369,0.098757399,0.91486016,0.51525078,0.071534875,0.91122114,0.132566763,0.895311417,0.172625395
cg23812660,0.942173805,0.804729677,0.871699071,0.954813494,0.119564746,0.582589458,0.531344416,0.7544939209999999,0.520099368,0.203524352,0.394495817,0.193405387,0.941415602,0.934654412,0.937072428,0.8089976740000001,0.257090767,0.583317603,0.930817048,0.867862372,0.912553802,0.048529543,0.047286287,0.057985225,0.118515565,0.416049971,0.038089759,0.104198092,0.044933224,0.426070286,0.08953650099999999,0.555409464
cg23870050,0.957772887,0.93720097,0.936824724,0.937083855,0.89133664,0.272778849,0.453340547,0.499503487,0.854468297,0.8824112,0.914325251,0.5314263779999999,0.053521927,0.498927018,0.463434743,0.630367052,0.8463478740000001,0.42358943,0.166170199,0.407490744,0.386037053,0.05590374,0.851684385,0.235342148,0.954795869,0.037192029,0.433069988,0.471457954,0.915481341,0.8148671890000001,0.250677123,0.712956307
cg23917477,0.033544274,0.552763215,0.033383747000000005,0.034099524,0.706884485,0.519383545,0.036394139,0.381102508,0.902169242,0.424860636,0.500408463,0.649550239,0.457890413,0.556059941,0.035564719,0.376786389,0.245183647,0.916875772,0.048003269,0.8506010540000001,0.030956008,0.567682407,0.523919479,0.07358415,0.173096652,0.033360319,0.925166105,0.028776902000000007,0.370800311,0.446020777,0.8653677679999999,0.835139744
cg24162030,0.5526700370000001,0.151190773,0.7796262340000001,0.77826673,0.226962543,0.280991779,0.610932732,0.08319331099999999,0.121927702,0.553316029,0.178247668,0.581763236,0.567119038,0.365658375,0.539387071,0.8747085309999999,0.103646929,0.164453059,0.609306635,0.248440359,0.181270947,0.554169596,0.813443782,0.491743558,0.554433346,0.404115851,0.524269117,0.548731496,0.5364720479999999,0.043352248,0.091274503,0.609728418
cg24211934,0.391142441,0.8301716859999999,0.108935982,0.060305186,0.629763324,0.921480335,0.099960516,0.21685564,0.7892658159999999,0.750605037,0.7443386,0.659530036,0.583639348,0.411254579,0.8576538159999999,0.5073895270000001,0.330354442,0.374568962,0.225656297,0.53356385,0.397191228,0.890116245,0.911688182,0.619941245,0.079136058,0.8754420509999999,0.681386942,0.7671222790000001,0.912880271,0.132850379,0.574050208,0.79032307
cg24262654,0.529229045,0.50015498,0.558161251,0.475646018,0.16823785600000002,0.438011076,0.198448917,0.025461718,0.391082078,0.895372651,0.48159384,0.02908691,0.922430455,0.728706585,0.667103741,0.5548832370000001,0.410486123,0.069856717,0.466130201,0.3294759,0.447461699,0.360040385,0.543048345,0.063830658,0.831347945,0.6865142059999999,0.47013081,0.01975485,0.18248670000000006,0.89753861,0.947221579,0.719550826
cg24289639,0.055525764000000005,0.588221589,0.480089637,0.042597994000000014,0.920394468,0.638682238,0.565326288,0.051061271,0.062452000999999986,0.57090462,0.903877488,0.600661792,0.576823581,0.728215425,0.81943778,0.580756085,0.578913724,0.546551153,0.5774227129999999,0.048091703,0.5202365210000001,0.046106120999999986,0.513838329,0.656722951,0.546846742,0.355595458,0.920553716,0.523129031,0.511553323,0.50665825,0.555085497,0.5799921889999999
